action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,19012756,[],CHEMBL4345866,Inhibition of RET V804M mutant (unknown origin)expressed in human BaF3 cells assessed as reduction in cell viability incubated for 48 hrs by celltiter glo luminescence cell viability assay,B,P07949,V804M,BAO_0000190,BAO_0000219,cell-based format,c1cc(CNc2ccn3ncc(-c4ccc5c(c4)OCO5)c3n2)ccn1,,,CHEMBL4342511,ACS Med Chem Lett,2020,"{'bei': '16.86', 'le': '0.31', 'lle': '2.69', 'sei': '7.92'}",CHEMBL4547553,,CHEMBL4547553,5.82,0,http://www.openphacts.org/units/Nanomolar,3172627,=,1,1,=,,IC50,nM,,1500.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,1.5
,,19012757,[],CHEMBL4345866,Inhibition of RET V804M mutant (unknown origin)expressed in human BaF3 cells assessed as reduction in cell viability incubated for 48 hrs by celltiter glo luminescence cell viability assay,B,P07949,V804M,BAO_0000190,BAO_0000219,cell-based format,c1ccc(CNc2ccn3ncc(-c4ccc5c(c4)OCO5)c3n2)nc1,,,CHEMBL4342511,ACS Med Chem Lett,2020,"{'bei': '17.25', 'le': '0.31', 'lle': '2.83', 'sei': '8.10'}",CHEMBL4458622,,CHEMBL4458622,5.96,0,http://www.openphacts.org/units/Nanomolar,3172628,=,1,1,=,,IC50,nM,,1100.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,1.1
,,19012758,[],CHEMBL4345866,Inhibition of RET V804M mutant (unknown origin)expressed in human BaF3 cells assessed as reduction in cell viability incubated for 48 hrs by celltiter glo luminescence cell viability assay,B,P07949,V804M,BAO_0000190,BAO_0000219,cell-based format,c1cc2c(cc1-c1cnn3ccc(NCC4CCNCC4)nc13)OCO2,,,CHEMBL4342511,ACS Med Chem Lett,2020,"{'bei': '16.75', 'le': '0.31', 'lle': '3.35', 'sei': '8.10'}",CHEMBL4532182,,CHEMBL4532182,5.89,0,http://www.openphacts.org/units/Nanomolar,3172631,=,1,1,=,,IC50,nM,,1300.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,1.3
,,19012759,[],CHEMBL4345866,Inhibition of RET V804M mutant (unknown origin)expressed in human BaF3 cells assessed as reduction in cell viability incubated for 48 hrs by celltiter glo luminescence cell viability assay,B,P07949,V804M,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCNc1ccn2ncc(-c3ccc4c(c3)OCO4)c2n1,,,CHEMBL4342511,ACS Med Chem Lett,2020,"{'bei': '18.84', 'le': '0.35', 'lle': '4.03', 'sei': '9.59'}",CHEMBL4536873,,CHEMBL4536873,6.13,0,http://www.openphacts.org/units/Nanomolar,3172633,=,1,1,=,,IC50,nM,,740.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,0.74
,,19012760,[],CHEMBL4345866,Inhibition of RET V804M mutant (unknown origin)expressed in human BaF3 cells assessed as reduction in cell viability incubated for 48 hrs by celltiter glo luminescence cell viability assay,B,P07949,V804M,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCNc1ccn2ncc(-c3ccc4c(c3)OCO4)c2n1,,,CHEMBL4342511,ACS Med Chem Lett,2020,"{'bei': '20.50', 'le': '0.38', 'lle': '4.47', 'sei': '10.89'}",CHEMBL4561280,,CHEMBL4561280,6.96,0,http://www.openphacts.org/units/Nanomolar,3172635,=,1,1,=,,IC50,nM,,110.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,0.11
,,19012761,[],CHEMBL4345866,Inhibition of RET V804M mutant (unknown origin)expressed in human BaF3 cells assessed as reduction in cell viability incubated for 48 hrs by celltiter glo luminescence cell viability assay,B,P07949,V804M,BAO_0000190,BAO_0000219,cell-based format,OCCNc1ccn2ncc(-c3ccc4c(c3)OCO4)c2n1,,,CHEMBL4342511,ACS Med Chem Lett,2020,"{'bei': '17.32', 'le': '0.32', 'lle': '3.64', 'sei': '6.39'}",CHEMBL4466600,,CHEMBL4466600,5.17,0,http://www.openphacts.org/units/Nanomolar,3172636,=,1,1,=,,IC50,nM,,6800.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,6.8
,,19012792,[],CHEMBL4345870,Inhibition of RET (unknown origin) expressed in human BaF3 cells assessed as reduction in cell viability incubated for 48 hrs by celltiter glo luminescence cell viability assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCNc1ccn2ncc(-c3ccc4c(c3)OCO4)c2n1,,,CHEMBL4342511,ACS Med Chem Lett,2020,"{'bei': '15.90', 'le': '0.29', 'lle': '2.91', 'sei': '8.44'}",CHEMBL4561280,,CHEMBL4561280,5.40,0,http://www.openphacts.org/units/Nanomolar,3172635,=,1,1,=,,IC50,nM,,4000.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,4.0
,,19026303,[],CHEMBL4348498,Inhibition of N-terminal GST-tagged human RET cytoplasmic domain (658 to 1114 residues) expressed in baculovirus expression system using CSKtide as substrate incubated for 1 hr by mobility shift assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(N2CCN(CCN(C)C)C2=O)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,,,CHEMBL4346688,Eur J Med Chem,2019,,CHEMBL4470529,,CHEMBL4470529,,0,http://www.openphacts.org/units/Nanomolar,3174205,>,1,1,>,,IC50,nM,,1000.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,1000.0
,,19063664,[],CHEMBL4359450,Inhibition of recombinant human GST-tagged RET cytoplasmic domain (658 to 1114 residues) expressed in baculovirus expression system using 5'FAM-EPLYWSFPA as substrate preincubated for 60 mins followed by substrate addition by microfluidic assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1cc(NC(=O)Cc2ccc(-n3cnc4cc(-c5ccc(S(C)(=O)=O)cc5)ccc43)cc2)no1,,,CHEMBL4354879,J Med Chem,2020,"{'bei': '17.03', 'le': '0.32', 'lle': '3.44', 'sei': '8.40'}",CHEMBL4473213,,CHEMBL4473213,9.00,0,http://www.openphacts.org/units/Nanomolar,3180623,=,1,1,=,,IC50,nM,,1.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,0.001
,,19063665,[],CHEMBL4359451,Inhibition of recombinant human N-terminal GST/His-tagged RET V804M mutant (658 to 1114 residues) expressed in Sf9 insect cells using 5'FAM-EPLYWSFPA as substrate preincubated for 60 mins followed by substrate addition by microfluidic assay,B,P07949,V804M,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1cc(NC(=O)Cc2ccc(-n3cnc4cc(-c5ccc(S(C)(=O)=O)cc5)ccc43)cc2)no1,,,CHEMBL4354879,J Med Chem,2020,"{'bei': '15.32', 'le': '0.29', 'lle': '2.54', 'sei': '7.56'}",CHEMBL4473213,,CHEMBL4473213,8.10,0,http://www.openphacts.org/units/Nanomolar,3180623,=,1,1,=,,IC50,nM,,8.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,0.008
,,19063721,[],CHEMBL4359508,Inhibition of RET isoform 15 C634R mutant (unknown origin) expressed in mouse BAF3 cells assessed as reduction in cell proliferation supplemented with fresh medium containing compound for every 2 to 3 days and measured daily,B,P07949,C634R,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1cc(NC(=O)Cc2ccc(-n3cnc4cc(-c5ccc(S(C)(=O)=O)cc5)ccc43)cc2)no1,,,CHEMBL4354879,J Med Chem,2020,"{'bei': '16.59', 'le': '0.32', 'lle': '3.21', 'sei': '8.19'}",CHEMBL4473213,,CHEMBL4473213,8.77,0,http://www.openphacts.org/units/Nanomolar,3180623,=,1,1,=,,IC50,nM,,1.7,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,1.7
,,19063722,[],CHEMBL4359509,Inhibition of RET isoform 15 M918T mutant (unknown origin) expressed in mouse BAF3 cells assessed as reduction in cell proliferation supplemented with fresh medium containing compound for every 2 to 3 days and measured daily,B,P07949,M918T,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1cc(NC(=O)Cc2ccc(-n3cnc4cc(-c5ccc(S(C)(=O)=O)cc5)ccc43)cc2)no1,,,CHEMBL4354879,J Med Chem,2020,"{'bei': '16.64', 'le': '0.32', 'lle': '3.24', 'sei': '8.21'}",CHEMBL4473213,,CHEMBL4473213,8.80,0,http://www.openphacts.org/units/Nanomolar,3180623,=,1,1,=,,IC50,nM,,1.6,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,1.6
,,19063733,[],CHEMBL4359520,Inhibition of RET isoform 9 C634W mutant in human TT cells assessed as reduction in cell proliferation supplemented with fresh medium containing compound for every 2 to 3 days and measured during compound dosing,B,P07949,C634W,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1cc(NC(=O)Cc2ccc(-n3cnc4cc(-c5ccc(S(C)(=O)=O)cc5)ccc43)cc2)no1,,,CHEMBL4354879,J Med Chem,2020,"{'bei': '17.35', 'le': '0.33', 'lle': '3.61', 'sei': '8.57'}",CHEMBL4473213,,CHEMBL4473213,9.17,0,http://www.openphacts.org/units/Nanomolar,3180623,=,1,1,=,,IC50,nM,,0.67,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,3.6,0.67
,,19063734,[],CHEMBL4359521,Inhibition of RET isoform 9 M918T mutant in human MZ-CRC-1 cells assessed as reduction in cell proliferation supplemented with fresh medium containing compound for every 2 to 3 days and measured during compound dosing,B,P07949,M918T,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1cc(NC(=O)Cc2ccc(-n3cnc4cc(-c5ccc(S(C)(=O)=O)cc5)ccc43)cc2)no1,,,CHEMBL4354879,J Med Chem,2020,"{'bei': '17.35', 'le': '0.33', 'lle': '3.61', 'sei': '8.57'}",CHEMBL4473213,,CHEMBL4473213,9.17,0,http://www.openphacts.org/units/Nanomolar,3180623,=,1,1,=,,IC50,nM,,0.67,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,3.6,0.67
,,19063743,[],CHEMBL4359530,Inhibition of RET isoform 9 C634R mutant (unknown origin) expressed in mouse NIH/3T3 cells assessed as reduction in cell proliferation supplemented with fresh medium containing compound for every 2 to 3 days measured at 2 days interval during compound dosing,B,P07949,C634R,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1cc(NC(=O)Cc2ccc(-n3cnc4cc(-c5ccc(S(C)(=O)=O)cc5)ccc43)cc2)no1,,,CHEMBL4354879,J Med Chem,2020,"{'bei': '15.85', 'le': '0.30', 'lle': '2.82', 'sei': '7.83'}",CHEMBL4473213,,CHEMBL4473213,8.38,0,http://www.openphacts.org/units/Nanomolar,3180623,=,1,1,=,,IC50,nM,,4.17,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,4.17
,,19069477,[],CHEMBL4361186,Inhibition of recombinant human RET cytoplasmic domain (658 to 1114 residues) expressed in baculovirus expression system by Z-lyte assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc2nccc(Oc3ccc(NC(=O)Cc4ccc(Cl)c(C(F)(F)F)c4)cc3)c2cc1OC,,,CHEMBL4359837,J Med Chem,2019,"{'bei': '14.45', 'le': '0.28', 'lle': '0.57', 'sei': '10.72'}",CHEMBL4577779,,CHEMBL4577779,7.47,0,http://www.openphacts.org/units/Nanomolar,3181513,=,1,1,=,,IC50,nM,,34.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,34.0
,,19148019,[],CHEMBL4379415,Inhibition of recombinant human Ret (658 to end residues) using KKKSPGEYVNIEF as substrate incubated for 40 mins in presence of [gamma33P]ATP by radiometric scintillation counting analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,,,CHEMBL4376834,J Med Chem,2019,,CHEMBL4438748,,CHEMBL4438748,,0,http://www.openphacts.org/units/Nanomolar,3195750,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,10.0
,,19148020,[],CHEMBL4379416,Inhibition of recombinant human Ret V804L mutant (658 to end residues) using KKKVSRSGLYRSP as substrate incubated for 40 mins in presence of [gamma33P]ATP by radiometric scintillation counting analysis,B,P07949,V804L,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,,,CHEMBL4376834,J Med Chem,2019,,CHEMBL4438748,,CHEMBL4438748,,0,http://www.openphacts.org/units/Nanomolar,3195750,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,10.0
,,19148021,[],CHEMBL4379417,Inhibition of recombinant human Ret V804M mutant (658 to end residues) using KKKVSRSGLYRSP as substrate incubated for 40 mins in presence of [gamma33P]ATP by radiometric scintillation counting analysis,B,P07949,V804M,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,,,CHEMBL4376834,J Med Chem,2019,,CHEMBL4438748,,CHEMBL4438748,,0,http://www.openphacts.org/units/Nanomolar,3195750,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,10.0
,,19328915,[],CHEMBL4418512,Inhibition of GST-tagged human RET cytoplasmic domain (658 to 1114 amino acids) expressed in baculovirus expression system pre-incubated before peptide substrate and ATP addition and measured after 30 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1nc(C(N)=O)c(Nc2ccc(N3CCN(C)CC3)cc2)nc1N[C@H]1CC[C@H](O)CC1.O=C(O)/C=C/C(=O)O,,,CHEMBL4418479,,2016,"{'bei': '19.75', 'le': '0.37', 'lle': '6.61', 'sei': '7.49'}",CHEMBL4441604,,CHEMBL3687191,8.96,0,http://www.openphacts.org/units/Nanomolar,3231266,=,38,1,=,,IC50,nM,,1.1,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,1.1
,,19328916,[],CHEMBL4418512,Inhibition of GST-tagged human RET cytoplasmic domain (658 to 1114 amino acids) expressed in baculovirus expression system pre-incubated before peptide substrate and ATP addition and measured after 30 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)cc2)nc1N[C@H]1CC[C@H](O)CC1.O=C(O)/C=C/C(=O)O,,,CHEMBL4418479,,2016,"{'bei': '16.81', 'le': '0.32', 'lle': '6.21', 'sei': '7.34'}",CHEMBL4465661,,CHEMBL3687194,9.02,0,http://www.openphacts.org/units/Nanomolar,3231267,=,38,1,=,,IC50,nM,,0.95,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,0.95
,,19328917,[],CHEMBL4418512,Inhibition of GST-tagged human RET cytoplasmic domain (658 to 1114 amino acids) expressed in baculovirus expression system pre-incubated before peptide substrate and ATP addition and measured after 30 mins,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1nc(C(N)=O)c(Nc2ccc(N3CCN(C)CC3)cc2)nc1N[C@H]1CC[C@H](O)CC1.O=C(O)/C=C/C(=O)O,,,CHEMBL4418479,,2016,"{'bei': '18.75', 'le': '0.35', 'lle': '5.86', 'sei': '7.33'}",CHEMBL4454732,,CHEMBL3687195,8.77,0,http://www.openphacts.org/units/Nanomolar,3231268,=,38,1,=,,IC50,nM,,1.7,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,1.7
,,19328918,[],CHEMBL4418512,Inhibition of GST-tagged human RET cytoplasmic domain (658 to 1114 amino acids) expressed in baculovirus expression system pre-incubated before peptide substrate and ATP addition and measured after 30 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(C(F)(F)F)c2)nc1N[C@H]1CC[C@H](O)CC1.O=C(O)/C=C/C(=O)O,,,CHEMBL4418479,,2016,"{'bei': '14.59', 'le': '0.28', 'lle': '4.99', 'sei': '7.18'}",CHEMBL4574005,,CHEMBL3687200,8.82,0,http://www.openphacts.org/units/Nanomolar,3231269,=,38,1,=,,IC50,nM,,1.5,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,1.5
,,19328919,[],CHEMBL4418512,Inhibition of GST-tagged human RET cytoplasmic domain (658 to 1114 amino acids) expressed in baculovirus expression system pre-incubated before peptide substrate and ATP addition and measured after 30 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(C)c2)nc1N[C@H]1CC[C@H](O)CC1.O=C(O)/C=C/C(=O)O,,,CHEMBL4418479,,2016,"{'bei': '16.34', 'le': '0.31', 'lle': '5.88', 'sei': '7.32'}",CHEMBL4466977,,CHEMBL3687202,9.00,0,http://www.openphacts.org/units/Nanomolar,3231270,=,38,1,=,,IC50,nM,,1.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,1.0
,,19328920,[],CHEMBL4418512,Inhibition of GST-tagged human RET cytoplasmic domain (658 to 1114 amino acids) expressed in baculovirus expression system pre-incubated before peptide substrate and ATP addition and measured after 30 mins,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(C(F)(F)F)c2)nc1N[C@H]1CC[C@H](O)CC1.O=C(O)/C=C/C(=O)O,,,CHEMBL4418479,,2016,"{'bei': '13.96', 'le': '0.27', 'lle': '4.25', 'sei': '7.03'}",CHEMBL4465573,,CHEMBL3687205,8.64,0,http://www.openphacts.org/units/Nanomolar,3231271,=,38,1,=,,IC50,nM,,2.3,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,2.3
,,19328921,[],CHEMBL4418512,Inhibition of GST-tagged human RET cytoplasmic domain (658 to 1114 amino acids) expressed in baculovirus expression system pre-incubated before peptide substrate and ATP addition and measured after 30 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(C)c2)nc1N[C@H]1CC[C@@](C)(O)CC1.O=C(O)/C=C/C(=O)O,,,CHEMBL4418479,,2016,"{'bei': '15.86', 'le': '0.30', 'lle': '5.45', 'sei': '7.29'}",CHEMBL4524842,,CHEMBL3687207,8.96,0,http://www.openphacts.org/units/Nanomolar,3231272,=,38,1,=,,IC50,nM,,1.1,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,1.1
,,19328922,[],CHEMBL4418512,Inhibition of GST-tagged human RET cytoplasmic domain (658 to 1114 amino acids) expressed in baculovirus expression system pre-incubated before peptide substrate and ATP addition and measured after 30 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1nc(C(N)=O)c(Nc2ccc(N3CCN(C(C)C)CC3)c(C)c2)nc1N[C@H]1CC[C@H](O)CC1.O=C(O)/C=C/C(=O)O,,,CHEMBL4418479,,2016,"{'bei': '17.93', 'le': '0.34', 'lle': '5.45', 'sei': '7.43'}",CHEMBL4528166,,CHEMBL3687210,8.89,0,http://www.openphacts.org/units/Nanomolar,3231273,=,38,1,=,,IC50,nM,,1.3,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,1.3
,,19328923,[],CHEMBL4418512,Inhibition of GST-tagged human RET cytoplasmic domain (658 to 1114 amino acids) expressed in baculovirus expression system pre-incubated before peptide substrate and ATP addition and measured after 30 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(C)c2)nc1N[C@H]1CC[C@](C)(O)CC1.O=C(O)/C=C/C(=O)O,,,CHEMBL4418479,,2016,"{'bei': '15.94', 'le': '0.30', 'lle': '5.49', 'sei': '7.32'}",CHEMBL4438824,,CHEMBL3687212,9.00,0,http://www.openphacts.org/units/Nanomolar,3231274,=,38,1,=,,IC50,nM,,1.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,1.0
,,19328924,[],CHEMBL4418512,Inhibition of GST-tagged human RET cytoplasmic domain (658 to 1114 amino acids) expressed in baculovirus expression system pre-incubated before peptide substrate and ATP addition and measured after 30 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(C)c2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,,,CHEMBL4418479,,2016,"{'bei': '16.77', 'le': '0.32', 'lle': '6.00', 'sei': '8.04'}",CHEMBL4580325,,CHEMBL3687215,9.00,0,http://www.openphacts.org/units/Nanomolar,3231275,=,38,1,=,,IC50,nM,,1.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,1.0
,,19328925,[],CHEMBL4418512,Inhibition of GST-tagged human RET cytoplasmic domain (658 to 1114 amino acids) expressed in baculovirus expression system pre-incubated before peptide substrate and ATP addition and measured after 30 mins,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(Nc2nc(N[C@H]3CC[C@H](O)CC3)c(Cl)nc2C(N)=O)ccc1N1CCC(N2CCN(C)CC2)CC1.O=C(O)/C=C/C(=O)O,,,CHEMBL4418479,,2016,"{'bei': '15.95', 'le': '0.31', 'lle': '5.68', 'sei': '7.23'}",CHEMBL4580299,,CHEMBL3687217,8.89,0,http://www.openphacts.org/units/Nanomolar,3231276,=,38,1,=,,IC50,nM,,1.3,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,1.3
,,19328926,[],CHEMBL4418512,Inhibition of GST-tagged human RET cytoplasmic domain (658 to 1114 amino acids) expressed in baculovirus expression system pre-incubated before peptide substrate and ATP addition and measured after 30 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)cc2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,,,CHEMBL4418479,,2016,"{'bei': '17.00', 'le': '0.32', 'lle': '6.20', 'sei': '7.94'}",CHEMBL4463071,,CHEMBL3687220,8.89,0,http://www.openphacts.org/units/Nanomolar,3231277,=,38,1,=,,IC50,nM,,1.3,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,1.3
,,19328927,[],CHEMBL4418512,Inhibition of GST-tagged human RET cytoplasmic domain (658 to 1114 amino acids) expressed in baculovirus expression system pre-incubated before peptide substrate and ATP addition and measured after 30 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,,,CHEMBL4418479,,2016,"{'bei': '15.32', 'le': '0.29', 'lle': '5.77', 'sei': '6.99'}",CHEMBL4524472,,CHEMBL3301622,8.47,0,http://www.openphacts.org/units/Nanomolar,3231278,=,38,1,=,,IC50,nM,,3.4,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,3.4
,,19328928,[],CHEMBL4418512,Inhibition of GST-tagged human RET cytoplasmic domain (658 to 1114 amino acids) expressed in baculovirus expression system pre-incubated before peptide substrate and ATP addition and measured after 30 mins,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)cc2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,,,CHEMBL4418479,,2016,"{'bei': '16.44', 'le': '0.31', 'lle': '5.57', 'sei': '7.89'}",CHEMBL4483656,,CHEMBL3687221,8.82,0,http://www.openphacts.org/units/Nanomolar,3231279,=,38,1,=,,IC50,nM,,1.5,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,1.5
,,19328929,[],CHEMBL4418512,Inhibition of GST-tagged human RET cytoplasmic domain (658 to 1114 amino acids) expressed in baculovirus expression system pre-incubated before peptide substrate and ATP addition and measured after 30 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1nc(C(N)=O)c(Nc2ccc(N3CCN(C)CC3)c(F)c2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,,,CHEMBL4418479,,2016,"{'bei': '19.58', 'le': '0.37', 'lle': '6.60', 'sei': '8.25'}",CHEMBL4461418,,CHEMBL3687222,8.96,0,http://www.openphacts.org/units/Nanomolar,3231280,=,38,1,=,,IC50,nM,,1.1,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,1.1
,,19328930,[],CHEMBL4418512,Inhibition of GST-tagged human RET cytoplasmic domain (658 to 1114 amino acids) expressed in baculovirus expression system pre-incubated before peptide substrate and ATP addition and measured after 30 mins,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(Nc2nc(NC3CCOCC3)c(C(C)C)nc2C(N)=O)ccc1N1CCN(C)CC1.O=C(O)/C=C/C(=O)O,,,CHEMBL4418479,,2016,"{'bei': '17.46', 'le': '0.33', 'lle': '5.65', 'sei': '7.16'}",CHEMBL4438727,,CHEMBL3687223,8.44,0,http://www.openphacts.org/units/Nanomolar,3231281,=,38,1,=,,IC50,nM,,3.6,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,3.6
